2023-02-19 11:53:59 status half-configured libc-dev-bin:amd64 2.31-13+deb11u5
2023-02-19 11:53:59 status installed libc-dev-bin:amd64 2.31-13+deb11u5
2023-02-19 11:53:59 configure libcc1-0:amd64 10.2.1-6 <none>
2023-02-19 11:53:59 status unpacked libcc1-0:amd64 10.2.1-6
2023-02-19 11:53:59 status half-configured libcc1-0:amd64 10.2.1-6
2023-02-19 11:53:59 status installed libcc1-0:amd64 10.2.1-6
2023-02-19 11:53:59 configure liblsan0:amd64 10.2.1-6 <none>
2023-02-19 11:53:59 status unpacked liblsan0:amd64 10.2.1-6
2023-02-19 11:53:59 status half-configured liblsan0:amd64 10.2.1-6
2023-02-19 11:53:59 status installed liblsan0:amd64 10.2.1-6
2023-02-19 11:53:59 configure cpp-10:amd64 10.2.1-6 <none>
2023-02-19 11:53:59 status unpacked cpp-10:amd64 10.2.1-6
2023-02-19 11:53:59 status half-configured cpp-10:amd64 10.2.1-6
2023-02-19 11:53:59 status installed cpp-10:amd64 10.2.1-6
2023-02-19 11:53:59 configure libitm1:amd64 10.2.1-6 <none>
2023-02-19 11:53:59 status unpacked libitm1:amd64 10.2.1-6
2023-02-19 11:53:59 status half-configured libitm1:amd64 10.2.1-6
2023-02-19 11:53:59 status installed libitm1:amd64 10.2.1-6
2023-02-19 11:53:59 configure libtsan0:amd64 10.2.1-6 <none>
2023-02-19 11:53:59 status unpacked libtsan0:amd64 10.2.1-6
2023-02-19 11:53:59 status half-configured libtsan0:amd64 10.2.1-6
2023-02-19 11:53:59 status installed libtsan0:amd64 10.2.1-6
2023-02-19 11:53:59 configure libctf0:amd64 2.35.2-2 <none>
2023-02-19 11:53:59 status unpacked libctf0:amd64 2.35.2-2
2023-02-19 11:53:59 status half-configured libctf0:amd64 2.35.2-2
2023-02-19 11:53:59 status installed libctf0:amd64 2.35.2-2
2023-02-19 11:53:59 configure manpages-dev:all 5.10-1 <none>
2023-02-19 11:53:59 status unpacked manpages-dev:all 5.10-1
2023-02-19 11:53:59 status half-configured manpages-dev:all 5.10-1
2023-02-19 11:53:59 status installed manpages-dev:all 5.10-1
2023-02-19 11:53:59 configure libxpm4:amd64 1:3.5.12-1 <none>
2023-02-19 11:53:59 status unpacked libxpm4:amd64 1:3.5.12-1
2023-02-19 11:53:59 status half-configured libxpm4:amd64 1:3.5.12-1
2023-02-19 11:53:59 status installed libxpm4:amd64 1:3.5.12-1
2023-02-19 11:53:59 configure libgcc-10-dev:amd64 10.2.1-6 <none>
2023-02-19 11:53:59 status unpacked libgcc-10-dev:amd64 10.2.1-6
2023-02-19 11:53:59 status half-configured libgcc-10-dev:amd64 10.2.1-6
2023-02-19 11:53:59 status installed libgcc-10-dev:amd64 10.2.1-6
2023-02-19 11:53:59 configure libfreetype6:amd64 2.10.4+dfsg-1+deb11u1 <none>
2023-02-19 11:53:59 status unpacked libfreetype6:amd64 2.10.4+dfsg-1+deb11u1
2023-02-19 11:53:59 status half-configured libfreetype6:amd64 2.10.4+dfsg-1+deb11u1
2023-02-19 11:53:59 status installed libfreetype6:amd64 2.10.4+dfsg-1+deb11u1
2023-02-19 11:53:59 configure ucf:all 3.0043 <none>
2023-02-19 11:53:59 status unpacked ucf:all 3.0043
2023-02-19 11:53:59 status half-configured ucf:all 3.0043
2023-02-19 11:53:59 status installed ucf:all 3.0043
2023-02-19 11:53:59 configure cpp:amd64 4:10.2.1-1 <none>
2023-02-19 11:53:59 status unpacked cpp:amd64 4:10.2.1-1
2023-02-19 11:53:59 status half-configured cpp:amd64 4:10.2.1-1
2023-02-19 11:53:59 status installed cpp:amd64 4:10.2.1-1
2023-02-19 11:53:59 configure libc6-dev:amd64 2.31-13+deb11u5 <none>
2023-02-19 11:53:59 status unpacked libc6-dev:amd64 2.31-13+deb11u5
2023-02-19 11:53:59 status half-configured libc6-dev:amd64 2.31-13+deb11u5
2023-02-19 11:53:59 status installed libc6-dev:amd64 2.31-13+deb11u5
2023-02-19 11:53:59 configure binutils-x86-64-linux-gnu:amd64 2.35.2-2 <none>
2023-02-19 11:53:59 status unpacked binutils-x86-64-linux-gnu:amd64 2.35.2-2
2023-02-19 11:53:59 status half-configured binutils-x86-64-linux-gnu:amd64 2.35.2-2
2023-02-19 11:53:59 status installed binutils-x86-64-linux-gnu:amd64 2.35.2-2
2023-02-19 11:53:59 configure fontconfig-config:all 2.13.1-4.2 <none>
2023-02-19 11:53:59 status unpacked fontconfig-config:all 2.13.1-4.2
2023-02-19 11:53:59 status half-configured fontconfig-config:all 2.13.1-4.2
2023-02-19 11:53:59 status installed fontconfig-config:all 2.13.1-4.2
2023-02-19 11:53:59 configure binutils:amd64 2.35.2-2 <none>
2023-02-19 11:53:59 status unpacked binutils:amd64 2.35.2-2
2023-02-19 11:53:59 status half-configured binutils:amd64 2.35.2-2
2023-02-19 11:53:59 status installed binutils:amd64 2.35.2-2
2023-02-19 11:53:59 configure gcc-10:amd64 10.2.1-6 <none>
2023-02-19 11:53:59 status unpacked gcc-10:amd64 10.2.1-6
2023-02-19 11:53:59 status half-configured gcc-10:amd64 10.2.1-6
2023-02-19 11:53:59 status installed gcc-10:amd64 10.2.1-6
2023-02-19 11:53:59 configure libfontconfig1:amd64 2.13.1-4.2 <none>
2023-02-19 11:53:59 status unpacked libfontconfig1:amd64 2.13.1-4.2
2023-02-19 11:53:59 status half-configured libfontconfig1:amd64 2.13.1-4.2
2023-02-19 11:53:59 status installed libfontconfig1:amd64 2.13.1-4.2
2023-02-19 11:53:59 configure gcc:amd64 4:10.2.1-1 <none>
2023-02-19 11:53:59 status unpacked gcc:amd64 4:10.2.1-1
2023-02-19 11:53:59 status half-configured gcc:amd64 4:10.2.1-1
2023-02-19 11:53:59 status installed gcc:amd64 4:10.2.1-1
2023-02-19 11:53:59 configure libgd3:amd64 2.3.0-2 <none>
2023-02-19 11:53:59 status unpacked libgd3:amd64 2.3.0-2
2023-02-19 11:53:59 status half-configured libgd3:amd64 2.3.0-2
2023-02-19 11:53:59 status installed libgd3:amd64 2.3.0-2
2023-02-19 11:53:59 configure libc-devtools:amd64 2.31-13+deb11u5 <none>
2023-02-19 11:53:59 status unpacked libc-devtools:amd64 2.31-13+deb11u5
2023-02-19 11:53:59 status half-configured libc-devtools:amd64 2.31-13+deb11u5
2023-02-19 11:53:59 status installed libc-devtools:amd64 2.31-13+deb11u5
2023-02-19 11:53:59 trigproc libc-bin:amd64 2.31-13+deb11u5 <none>
2023-02-19 11:53:59 status half-configured libc-bin:amd64 2.31-13+deb11u5
2023-02-19 11:53:59 status installed libc-bin:amd64 2.31-13+deb11u5
2023-02-19 11:54:10 startup archives unpack
2023-02-19 11:54:10 install libstdc++-10-dev:amd64 <none> 10.2.1-6
2023-02-19 11:54:10 status half-installed libstdc++-10-dev:amd64 10.2.1-6
2023-02-19 11:54:10 status unpacked libstdc++-10-dev:amd64 10.2.1-6
2023-02-19 11:54:10 install g++-10:amd64 <none> 10.2.1-6
2023-02-19 11:54:10 status half-installed g++-10:amd64 10.2.1-6
2023-02-19 11:54:11 status unpacked g++-10:amd64 10.2.1-6
2023-02-19 11:54:11 install g++:amd64 <none> 4:10.2.1-1
2023-02-19 11:54:11 status half-installed g++:amd64 4:10.2.1-1
2023-02-19 11:54:11 status unpacked g++:amd64 4:10.2.1-1
2023-02-19 11:54:11 startup packages configure
2023-02-19 11:54:11 configure libstdc++-10-dev:amd64 10.2.1-6 <none>
2023-02-19 11:54:11 status unpacked libstdc++-10-dev:amd64 10.2.1-6
2023-02-19 11:54:11 status half-configured libstdc++-10-dev:amd64 10.2.1-6
2023-02-19 11:54:11 status installed libstdc++-10-dev:amd64 10.2.1-6
2023-02-19 11:54:11 configure g++-10:amd64 10.2.1-6 <none>
2023-02-19 11:54:11 status unpacked g++-10:amd64 10.2.1-6
2023-02-19 11:54:11 status half-configured g++-10:amd64 10.2.1-6
2023-02-19 11:54:11 status installed g++-10:amd64 10.2.1-6
2023-02-19 11:54:11 configure g++:amd64 4:10.2.1-1 <none>
2023-02-19 11:54:11 status unpacked g++:amd64 4:10.2.1-1
2023-02-19 11:54:11 status half-configured g++:amd64 4:10.2.1-1
2023-02-19 11:54:11 status installed g++:amd64 4:10.2.1-1
2023-02-19 11:56:33 startup archives unpack
2023-02-19 11:56:34 install libncurses6:amd64 <none> 6.2+20201114-2
2023-02-19 11:56:34 status triggers-pending libc-bin:amd64 2.31-13+deb11u5
2023-02-19 11:56:34 status half-installed libncurses6:amd64 6.2+20201114-2
2023-02-19 11:56:34 status unpacked libncurses6:amd64 6.2+20201114-2
2023-02-19 11:56:34 install libncursesw6:amd64 <none> 6.2+20201114-2
2023-02-19 11:56:34 status half-installed libncursesw6:amd64 6.2+20201114-2
2023-02-19 11:56:34 status unpacked libncursesw6:amd64 6.2+20201114-2
2023-02-19 11:56:34 install libprocps8:amd64 <none> 2:3.3.17-5
2023-02-19 11:56:34 status half-installed libprocps8:amd64 2:3.3.17-5
2023-02-19 11:56:34 status unpacked libprocps8:amd64 2:3.3.17-5
2023-02-19 11:56:34 install procps:amd64 <none> 2:3.3.17-5
2023-02-19 11:56:34 status half-installed procps:amd64 2:3.3.17-5
2023-02-19 11:56:34 status unpacked procps:amd64 2:3.3.17-5
2023-02-19 11:56:34 install libgpm2:amd64 <none> 1.20.7-8
2023-02-19 11:56:34 status half-installed libgpm2:amd64 1.20.7-8
2023-02-19 11:56:34 status unpacked libgpm2:amd64 1.20.7-8
2023-02-19 11:56:34 install psmisc:amd64 <none> 23.4-2
2023-02-19 11:56:34 status half-installed psmisc:amd64 23.4-2
2023-02-19 11:56:34 status unpacked psmisc:amd64 23.4-2
2023-02-19 11:56:34 startup packages configure
2023-02-19 11:56:34 configure libgpm2:amd64 1.20.7-8 <none>
2023-02-19 11:56:34 status unpacked libgpm2:amd64 1.20.7-8
2023-02-19 11:56:34 status half-configured libgpm2:amd64 1.20.7-8
2023-02-19 11:56:34 status installed libgpm2:amd64 1.20.7-8
2023-02-19 11:56:34 configure psmisc:amd64 23.4-2 <none>
2023-02-19 11:56:34 status unpacked psmisc:amd64 23.4-2
2023-02-19 11:56:34 status half-configured psmisc:amd64 23.4-2
2023-02-19 11:56:34 status installed psmisc:amd64 23.4-2
2023-02-19 11:56:34 configure libncurses6:amd64 6.2+20201114-2 <none>
2023-02-19 11:56:34 status unpacked libncurses6:amd64 6.2+20201114-2
2023-02-19 11:56:34 status half-configured libncurses6:amd64 6.2+20201114-2
2023-02-19 11:56:34 status installed libncurses6:amd64 6.2+20201114-2
2023-02-19 11:56:34 configure libncursesw6:amd64 6.2+20201114-2 <none>
2023-02-19 11:56:34 status unpacked libncursesw6:amd64 6.2+20201114-2
2023-02-19 11:56:34 status half-configured libncursesw6:amd64 6.2+20201114-2
2023-02-19 11:56:34 status installed libncursesw6:amd64 6.2+20201114-2
2023-02-19 11:56:34 configure libprocps8:amd64 2:3.3.17-5 <none>
2023-02-19 11:56:34 status unpacked libprocps8:amd64 2:3.3.17-5
2023-02-19 11:56:34 status half-configured libprocps8:amd64 2:3.3.17-5
2023-02-19 11:56:34 status installed libprocps8:amd64 2:3.3.17-5
2023-02-19 11:56:34 configure procps:amd64 2:3.3.17-5 <none>
2023-02-19 11:56:34 status unpacked procps:amd64 2:3.3.17-5
2023-02-19 11:56:34 status half-configured procps:amd64 2:3.3.17-5
2023-02-19 11:56:34 status installed procps:amd64 2:3.3.17-5
2023-02-19 11:56:34 trigproc libc-bin:amd64 2.31-13+deb11u5 <none>
2023-02-19 11:56:34 status half-configured libc-bin:amd64 2.31-13+deb11u5
2023-02-19 11:56:34 status installed libc-bin:amd64 2.31-13+deb11u5
